h_a,minutes_since_last_goal_before_match,reliability_score,delay_score,time_last_3_matches,goals_last_3_matches,xG_last_3_matches,total_team_matches_before_match,team_pts_before_match,total_team_goals_scored_before_match,total_team_xg_before_match,total_opponent_matches_before_match,opponent_pts_before_match,total_opponent_goals_conceded_before_match,total_opponent_xga_before_match,opponent_clean_sheet_rate_before_match,scored,starting,league_Bundesliga,league_EPL,league_La_Liga,league_Ligue_1,league_Serie_A,ratio_min_goals_last_3_matches,ratio_min_xg_last_3_matches,ratio_pts_match,ratio_pts_match_opponent,ratio_goals_scored,ratio_xG,ratio_goals_conceded_opponent,ratio_xga_opponent
0,168.0,0.5074710564467186,0.07478439715924094,270.0,2.0,1.244096890091896,22,40,44,48.386766,22,38,29,35.720237,0.22727272727272727,0,1,0.0,1.0,0.0,0.0,0.0,135.0,217.0248974579916,1.8181818181818181,1.7272727272727273,2.0,2.1993984545454546,1.3181818181818181,1.6236471363636362
1,258.0,0.5074710564467186,0.5450900004122315,270.0,1.0,0.7805853188037871,23,40,45,49.885196,23,27,44,47.351886,0.17391304347826086,0,1,0.0,1.0,0.0,0.0,0.0,270.0,345.89428406591503,1.7391304347826086,1.173913043478261,1.9565217391304348,2.168921565217391,1.9130434782608696,2.058777652173913
0,348.0,0.5074710564467186,1.0153956036652223,270.0,0.0,0.5027363896369933,24,43,47,51.275856,24,34,38,38.762294,0.20833333333333334,0,1,0.0,1.0,0.0,0.0,0.0,300.0,537.060784867705,1.7916666666666667,1.4166666666666667,1.9583333333333333,2.136494,1.5833333333333333,1.6150955833333331
0,438.0,0.5074710564467186,1.485701206918213,270.0,0.0,0.4420806467533111,25,43,47,51.925644,26,39,40,38.377812,0.11538461538461539,0,1,0.0,1.0,0.0,0.0,0.0,300.0,610.7482921564418,1.72,1.5,1.88,2.0770257599999997,1.5384615384615385,1.4760696923076924
1,528.0,0.5074710564467186,1.9560068101712036,270.0,0.0,0.6715116649866103,26,43,48,54.099824,26,9,61,71.99267,0.07692307692307693,0,1,0.0,1.0,0.0,0.0,0.0,300.0,402.077899875922,1.6538461538461537,0.34615384615384615,1.8461538461538463,2.0807624615384617,2.3461538461538463,2.7689488461538465
1,618.0,0.5074710564467186,2.4263124134241942,270.0,0.0,1.5273178070783615,27,46,52,57.082164,27,17,61,60.25181,0.037037037037037035,0,1,0.0,1.0,0.0,0.0,0.0,300.0,176.7804963372284,1.7037037037037037,0.6296296296296297,1.9259259259259258,2.114154222222222,2.259259259259259,2.2315485185185184
1,697.0,0.5074710564467186,2.8391362207240416,259.0,0.0,2.3189192414283752,29,49,53,59.13664,29,34,43,50.903666,0.20689655172413793,0,1,0.0,1.0,0.0,0.0,0.0,300.0,111.68996115641562,1.6896551724137931,1.1724137931034482,1.8275862068965518,2.039194482758621,1.4827586206896552,1.755298827586207
0,787.0,0.5074710564467186,3.309441823977032,259.0,0.0,2.1554096564650536,30,52,54,60.441069999999996,30,41,47,52.129689,0.16666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,300.0,120.1627724099413,1.7333333333333334,1.3666666666666667,1.8,2.014702333333333,1.5666666666666667,1.7376563
1,816.0,0.5074710564467186,3.4609847405807734,198.0,0.0,1.2232799604535103,31,53,54,61.91936,31,20,65,70.01088,0.06451612903225806,0,1,0.0,1.0,0.0,0.0,0.0,300.0,161.8599228312339,1.7096774193548387,0.6451612903225806,1.7419354838709677,1.9973987096774193,2.096774193548387,2.2584154838709676
0,906.0,0.5074710564467186,3.9312903438337643,209.0,0.0,0.6014597490429876,32,54,56,64.82694,32,48,43,40.039388,0.15625,0,1,0.0,1.0,0.0,0.0,0.0,300.0,347.48792472405717,1.6875,1.5,1.75,2.025841875,1.34375,1.251230875
1,996.0,0.5074710564467186,4.401595947086755,209.0,0.0,0.5736208036541938,33,57,58,65.57866,33,38,40,48.333223,0.30303030303030304,0,1,0.0,1.0,0.0,0.0,0.0,300.0,364.35219690183214,1.7272727272727273,1.1515151515151516,1.7575757575757576,1.9872321212121211,1.2121212121212122,1.4646431212121211
1,1086.0,0.5074710564467186,4.871901550339746,270.0,0.0,0.37119980901479704,34,60,59,66.346973,34,82,32,33.020841,0.4117647058823529,1,1,0.0,1.0,0.0,0.0,0.0,300.0,727.3710638930772,1.7647058823529411,2.411764705882353,1.7352941176470589,1.9513815588235295,0.9411764705882353,0.9712012058823528
0,0.0,0.5074710564467186,-0.8031193955796749,270.0,1.0,1.3858624920248985,35,63,62,69.866413,35,63,45,51.09842,0.34285714285714286,0,1,0.0,1.0,0.0,0.0,0.0,270.0,194.82452375596088,1.8,1.8,1.7714285714285714,1.9961832285714285,1.2857142857142858,1.459954857142857
1,85.0,0.5074710564467186,-0.35894188139629485,270.0,1.0,1.4061277583241463,36,63,62,70.512839,36,39,53,59.096578,0.25,0,1,0.0,1.0,0.0,0.0,0.0,270.0,192.01669151442675,1.75,1.0833333333333333,1.7222222222222223,1.9586899722222222,1.4722222222222223,1.6415716111111112
0,175.0,0.5074710564467186,0.11136372185669577,270.0,1.0,1.4597967043519018,37,66,63,71.808549,37,65,45,54.608952,0.35135135135135137,0,1,0.0,1.0,0.0,0.0,0.0,270.0,184.9572609631767,1.7837837837837838,1.7567567567567568,1.7027027027027026,1.9407715945945945,1.2162162162162162,1.4759176216216217
1,265.0,0.5074710564467186,0.5816693251096864,270.0,0.0,0.1790572181344031,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,300.0,1507.8978821023225,0.0,0.0,0.0,0.0,0.0,0.0
0,355.0,0.5074710564467186,1.0519749283626771,270.0,0.0,0.3081111758947372,3,7,7,7.7503,3,3,5,4.303622,0.3333333333333333,1,0,0.0,1.0,0.0,0.0,0.0,300.0,876.3070642145176,2.3333333333333335,1.0,2.3333333333333335,2.5834333333333332,1.6666666666666667,1.4345406666666667
0,30.0,0.5074710564467186,-0.6463508611620113,213.0,1.0,0.5533768683671951,4,8,9,8.506299,4,4,7,6.30716,0.0,0,1,0.0,1.0,0.0,0.0,0.0,213.0,384.90947521619773,2.0,1.0,2.25,2.12657475,1.75,1.57679
0,50.0,0.5074710564467186,-0.541838504883569,143.0,1.0,0.5224495083093643,13,24,24,25.850276,13,11,25,18.523241,0.15384615384615385,0,0,0.0,1.0,0.0,0.0,0.0,143.0,273.7106605052515,1.8461538461538463,0.8461538461538461,1.8461538461538463,1.9884827692307694,1.9230769230769231,1.4248646923076922
0,76.0,0.5074710564467186,-0.4059724417215939,79.0,1.0,0.4038955047726631,14,24,25,26.814294,14,19,24,18.540494,0.2857142857142857,0,1,0.0,1.0,0.0,0.0,0.0,79.0,195.5951454435374,1.7142857142857142,1.3571428571428572,1.7857142857142858,1.9153067142857143,1.7142857142857142,1.3243209999999999
1,138.0,0.5074710564467186,-0.0819841372584226,108.0,0.0,0.1654707007110118,15,25,25,27.486896,15,24,17,21.637573,0.4,1,1,0.0,1.0,0.0,0.0,0.0,300.0,652.6835236445746,1.6666666666666667,1.6,1.6666666666666667,1.8324597333333335,1.1333333333333333,1.4425048666666667
0,41.0,0.5074710564467186,-0.5888690652088681,149.0,1.0,0.5025015585124492,16,28,27,30.131466,16,22,20,18.23904,0.3125,0,1,0.0,1.0,0.0,0.0,0.0,149.0,296.51649328428624,1.75,1.375,1.6875,1.883216625,1.25,1.13994
1,125.0,0.5074710564467186,-0.14991716883941014,207.0,1.0,0.42652755230665185,17,29,29,31.157566,17,36,18,24.721004,0.29411764705882354,0,1,0.0,1.0,0.0,0.0,0.0,207.0,485.3144864395007,1.7058823529411764,2.1176470588235294,1.7058823529411764,1.832798,1.0588235294117647,1.454176705882353
1,199.0,0.5074710564467186,0.2367785493908266,219.0,1.0,0.5704609490931033,18,29,30,33.129116,18,22,33,25.756964,0.2777777777777778,1,1,0.0,1.0,0.0,0.0,0.0,219.0,383.90007299913816,1.6111111111111112,1.2222222222222223,1.6666666666666667,1.8405064444444446,1.8333333333333333,1.4309424444444445
0,57.0,0.5074710564467186,-0.5052591801861142,229.0,1.0,1.0484125055372715,19,30,32,35.462056000000004,19,41,17,20.656397,0.47368421052631576,0,1,0.0,1.0,0.0,0.0,0.0,229.0,218.4254754598203,1.5789473684210527,2.1578947368421053,1.6842105263157894,1.8664240000000003,0.8947368421052632,1.0871787894736842
0,147.0,0.5074710564467186,-0.034953576933123544,235.0,1.0,1.099111087620258,20,31,33,37.499316,20,28,29,29.828762,0.25,0,1,0.0,1.0,0.0,0.0,0.0,235.0,213.80914326759324,1.55,1.4,1.65,1.8749658,1.45,1.4914381
1,229.0,0.5074710564467186,0.39354708380849013,243.0,1.0,0.9649015218019484,21,31,34,39.950386,21,33,28,28.953169,0.23809523809523808,1,1,0.0,1.0,0.0,0.0,0.0,243.0,251.8391716765031,1.4761904761904763,1.5714285714285714,1.619047619047619,1.9023993333333333,1.3333333333333333,1.3787223333333334
1,15.0,0.5074710564467186,-0.7247351283708432,262.0,1.0,0.95075024664402,23,37,39,44.661186,23,20,45,44.976115,0.043478260869565216,0,1,0.0,1.0,0.0,0.0,0.0,262.0,275.5718454187244,1.608695652173913,0.8695652173913043,1.6956521739130435,1.941790695652174,1.9565217391304348,1.9554832608695651
0,105.0,0.5074710564467186,-0.2544295251178525,262.0,1.0,1.4669707641005516,24,40,42,47.322516,24,8,45,37.43949,0.08333333333333333,1,1,0.0,1.0,0.0,0.0,0.0,262.0,178.59933300077788,1.6666666666666667,0.3333333333333333,1.75,1.9717715,1.875,1.55997875
1,30.0,0.5074710564467186,-0.6463508611620113,247.0,4.0,3.508954048156738,25,43,45,51.085296,25,29,43,36.983724,0.16,1,1,0.0,1.0,0.0,0.0,0.0,61.75,70.39134642693588,1.72,1.16,1.8,2.04341184,1.72,1.47934896
1,33.0,0.5074710564467186,-0.6306740077202451,247.0,4.0,4.27700811624527,26,44,47,54.297056,26,18,51,56.766326,0.11538461538461539,0,1,0.0,1.0,0.0,0.0,0.0,61.75,57.75065028794898,1.6923076923076923,0.6923076923076923,1.8076923076923077,2.0883483076923075,1.9615384615384615,2.1833202307692305
0,110.0,0.5074710564467186,-0.2283014360482419,234.0,4.0,4.265632152557373,27,45,48,56.812396,28,61,21,21.5880122,0.4642857142857143,0,1,0.0,1.0,0.0,0.0,0.0,58.5,54.85705087338815,1.6666666666666667,2.1785714285714284,1.7777777777777777,2.104162814814815,0.75,0.7710004357142858
0,200.0,0.5074710564467186,0.2420041672047487,257.0,1.0,2.172052450478077,28,45,49,58.165076,28,51,30,41.438795,0.2857142857142857,1,1,0.0,1.0,0.0,0.0,0.0,257.0,118.32126795254568,1.6071428571428572,1.8214285714285714,1.75,2.077324142857143,1.0714285714285714,1.4799569642857142
1,36.0,0.5074710564467186,-0.6149971542784787,257.0,1.0,0.771569661796093,29,48,53,61.553906,29,39,43,39.753237,0.2413793103448276,0,1,0.0,1.0,0.0,0.0,0.0,257.0,333.08722818590917,1.6551724137931034,1.3448275862068966,1.8275862068965518,2.1225484827586207,1.4827586206896552,1.370801275862069
0,126.0,0.5074710564467186,-0.14469155102548803,270.0,1.0,0.4607771858572959,30,48,53,63.278986,30,43,35,45.766355,0.3333333333333333,0,1,0.0,1.0,0.0,0.0,0.0,270.0,585.9665111189333,1.6,1.4333333333333333,1.7666666666666666,2.1092995333333335,1.1666666666666667,1.5255451666666666
1,216.0,0.5074710564467186,0.3256140522275026,270.0,1.0,0.4574718140065669,31,48,53,64.630416,30,61,28,35.069066,0.4,0,1,0.0,1.0,0.0,0.0,0.0,270.0,590.2002959162074,1.5483870967741935,2.033333333333333,1.7096774193548387,2.084852129032258,0.9333333333333333,1.1689688666666667
1,306.0,0.5074710564467186,0.7959196554804933,270.0,0.0,0.5889960341155528,32,48,53,65.851496,32,55,45,42.884186,0.15625,0,1,0.0,1.0,0.0,0.0,0.0,300.0,458.40716127305836,1.5,1.71875,1.65625,2.05785925,1.40625,1.3401308125
1,396.0,0.5074710564467186,1.266225258733484,270.0,0.0,0.5265039913356303,34,48,53,67.430451,34,39,45,55.295466,0.2647058823529412,0,1,0.0,1.0,0.0,0.0,0.0,300.0,512.8166252169648,1.411764705882353,1.1470588235294117,1.5588235294117647,1.9832485588235296,1.3235294117647058,1.6263372352941177
0,486.0,0.5074710564467186,1.7365308619864745,270.0,0.0,1.4005480408668518,35,48,54,69.601771,35,58,47,49.286598,0.2857142857142857,0,1,0.0,1.0,0.0,0.0,0.0,300.0,192.78167697331315,1.3714285714285714,1.6571428571428573,1.542857142857143,1.9886220285714284,1.3428571428571427,1.4081885142857142
1,576.0,0.5074710564467186,2.206836465239465,270.0,0.0,1.1006214022636414,36,49,55,70.198955,36,38,55,54.229848,0.2222222222222222,0,1,0.0,1.0,0.0,0.0,0.0,300.0,245.31596373166343,1.3611111111111112,1.0555555555555556,1.5277777777777777,1.9499709722222223,1.5277777777777777,1.5063846666666665
0,25.0,0.3958139052103493,-0.7793495297533553,180.0,1.0,1.1172273308038712,2,4,3,4.77337,2,2,1,3.78815,0.5,1,1,0.0,0.0,0.0,1.0,0.0,180.0,161.1131369928856,2.0,1.0,1.5,2.386685,0.5,1.894075
1,36.0,0.3958139052103493,-0.7177187258188699,270.0,2.0,1.6000594645738602,3,4,4,6.22464,3,4,6,3.740769,0.0,0,1,0.0,0.0,0.0,1.0,0.0,135.0,168.7437285788053,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.07488,2.0,1.246923
0,126.0,0.3958139052103493,-0.21346669362762638,270.0,2.0,1.6853917688131332,4,7,5,7.5637,4,6,4,3.905768,0.25,0,1,0.0,0.0,0.0,1.0,0.0,135.0,160.2001415908992,1.75,1.5,1.25,1.890925,1.0,0.976442
1,216.0,0.3958139052103493,0.2907853385636171,270.0,1.0,0.7785740941762924,5,8,7,9.17273,5,7,7,6.042263,0.2,0,1,0.0,0.0,0.0,1.0,0.0,270.0,346.7878035238916,1.6,1.4,1.4,1.834546,1.4,1.2084526
0,306.0,0.3958139052103493,0.7950373707548606,270.0,0.0,0.4643240422010421,6,8,8,10.59039,6,9,7,9.624489,0.3333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,300.0,581.4904580863722,1.3333333333333333,1.5,1.3333333333333333,1.7650649999999999,1.1666666666666667,1.6040815000000002
0,396.0,0.3958139052103493,1.2992894029461042,270.0,0.0,0.37876252830028534,7,11,10,11.977269999999999,7,7,12,9.245775,0.14285714285714285,0,1,0.0,0.0,0.0,1.0,0.0,300.0,712.84770753759,1.5714285714285714,1.0,1.4285714285714286,1.7110385714285712,1.7142857142857142,1.320825
1,486.0,0.3958139052103493,1.8035414351373475,270.0,0.0,0.4104967936873436,8,12,11,13.32012,8,15,7,10.084813,0.375,0,1,0.0,0.0,0.0,1.0,0.0,300.0,657.7396075976333,1.5,1.875,1.375,1.665015,0.875,1.260601625
1,576.0,0.3958139052103493,2.307793467328591,270.0,0.0,0.5884738489985467,9,15,12,15.5118,9,20,12,9.440992,0.2222222222222222,0,0,0.0,0.0,0.0,1.0,0.0,300.0,458.8139310854352,1.6666666666666667,2.2222222222222223,1.3333333333333333,1.7235333333333331,1.3333333333333333,1.048999111111111
0,593.0,0.3958139052103493,2.403041073409159,197.0,0.0,0.4461028054356576,10,18,14,16.179433,9,12,12,9.065061,0.3333333333333333,0,0,0.0,0.0,0.0,1.0,0.0,300.0,441.60224414552295,1.8,1.3333333333333333,1.4,1.6179432999999999,1.3333333333333333,1.007229
1,594.0,0.3958139052103493,2.40864387376684,108.0,0.0,0.3465591371059419,11,19,14,16.505659,11,11,15,19.255874,0.18181818181818182,0,1,0.0,0.0,0.0,1.0,0.0,300.0,311.6351249656557,1.7272727272727273,1.0,1.2727272727272727,1.5005144545454547,1.3636363636363635,1.7505339999999998
0,684.0,0.3958139052103493,2.912895905958083,108.0,0.0,1.8412240743637085,12,20,15,19.195559,11,7,19,19.33132,0.2727272727272727,1,1,0.0,0.0,0.0,1.0,0.0,300.0,58.65663039264937,1.6666666666666667,0.6363636363636364,1.25,1.5996299166666665,1.7272727272727273,1.7573927272727274
1,59.0,0.3958139052103493,-0.5888543175922187,176.0,1.0,2.398230493068695,13,23,17,20.902359,13,16,20,21.335653,0.23076923076923078,1,1,0.0,0.0,0.0,1.0,0.0,176.0,73.38744149433123,1.7692307692307692,1.2307692307692308,1.3076923076923077,1.6078737692307692,1.5384615384615385,1.641204076923077
0,40.0,0.3958139052103493,-0.6953075243881479,265.0,2.0,3.849556028842926,14,26,19,23.946219,14,10,21,24.514584,0.21428571428571427,0,1,0.0,0.0,0.0,1.0,0.0,132.5,68.83910716313225,1.8571428571428572,0.7142857142857143,1.3571428571428572,1.7104442142857141,1.5,1.7510417142857142
1,110.0,0.3958139052103493,-0.3031114993505141,245.0,2.0,2.077901177108288,15,27,19,24.581637,15,36,12,17.142378,0.4666666666666667,1,0,0.0,0.0,0.0,1.0,0.0,122.5,117.9074359739063,1.8,2.4,1.2666666666666666,1.6387758000000001,0.8,1.1428252
0,0.0,0.3958139052103493,-0.9194195386953673,168.0,2.0,2.288621239364147,16,28,20,26.489417,16,20,21,23.564487,0.1875,0,1,0.0,0.0,0.0,1.0,0.0,84.0,73.40664200367021,1.75,1.25,1.25,1.6555885625,1.3125,1.4727804375
1,83.0,0.3958139052103493,-0.45438710900788715,161.0,1.0,1.1129614040255547,17,28,21,27.371824,17,12,35,28.391162,0.11764705882352941,1,1,0.0,0.0,0.0,1.0,0.0,161.0,144.65910445561443,1.6470588235294117,0.7058823529411765,1.2352941176470589,1.610107294117647,2.0588235294117645,1.6700683529411766
0,54.0,0.3958139052103493,-0.6168683193806211,181.0,2.0,2.4280766248703003,18,31,24,30.427354,18,19,23,26.972664,0.3333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,90.5,74.5445996827503,1.7222222222222223,1.0555555555555556,1.3333333333333333,1.6904085555555557,1.2777777777777777,1.4984813333333333
1,132.0,0.3958139052103493,-0.17984989148154348,251.0,1.0,1.821282908320427,19,32,24,31.05008,19,15,28,33.049332,0.21052631578947367,1,1,0.0,0.0,0.0,1.0,0.0,251.0,137.81494289180492,1.6842105263157894,0.7894736842105263,1.263157894736842,1.6342147368421054,1.4736842105263157,1.7394385263157894
0,52.0,0.3958139052103493,-0.6280739200959822,257.0,3.0,2.765911564230919,20,35,28,33.49245,20,47,17,25.533619,0.4,0,0,0.0,0.0,0.0,1.0,0.0,85.66666666666667,92.9169259507618,1.75,2.35,1.4,1.6746225,0.85,1.27668095
1,72.0,0.3958139052103493,-0.5160179129423725,187.0,2.0,1.381227120757103,21,35,29,34.97516,21,24,25,33.00586,0.2857142857142857,1,1,0.0,0.0,0.0,1.0,0.0,93.5,135.3868579538883,1.6666666666666667,1.1428571428571428,1.380952380952381,1.6654838095238096,1.1904761904761905,1.571707619047619
0,28.0,0.3958139052103493,-0.7625411286803138,185.0,5.0,5.545510649681091,22,38,32,39.20822,22,23,30,36.026463,0.18181818181818182,0,1,0.0,0.0,0.0,1.0,0.0,37.0,33.360318226174336,1.7272727272727273,1.0454545454545454,1.4545454545454546,1.7821918181818182,1.3636363636363635,1.6375665
0,118.0,0.3958139052103493,-0.2582890964890702,186.0,3.0,4.480346575379372,23,38,33,39.807596000000004,23,34,31,31.51101,0.2608695652173913,1,1,0.0,0.0,0.0,1.0,0.0,62.0,41.51464554597554,1.6521739130434783,1.4782608695652173,1.434782608695652,1.730765043478261,1.3478260869565217,1.3700439130434783
1,35.0,0.3958139052103493,-0.7233215261765503,256.0,4.0,5.314367309212685,24,41,34,40.890186,24,35,29,31.146198,0.20833333333333334,1,1,0.0,0.0,0.0,1.0,0.0,64.0,48.171303394143074,1.7083333333333333,1.4583333333333333,1.4166666666666667,1.70375775,1.2083333333333333,1.29775825
0,0.0,0.3958139052103493,-0.9194195386953673,270.0,3.0,2.3205772787332535,25,42,36,43.366586,25,46,19,28.095442,0.48,1,1,0.0,0.0,0.0,1.0,0.0,90.0,116.35035922931488,1.68,1.84,1.44,1.7346634399999998,0.76,1.12381768
1,24.0,0.3958139052103493,-0.7849523301110357,270.0,4.0,2.359917566180229,26,43,37,44.212447,26,42,27,39.387306,0.46153846153846156,0,1,0.0,0.0,0.0,1.0,0.0,67.5,114.41077598190132,1.6538461538461537,1.6153846153846154,1.4230769230769231,1.7004787307692306,1.0384615384615385,1.5148963846153847
1,114.0,0.3958139052103493,-0.2807002979197922,270.0,3.0,1.7227735072374344,27,46,39,45.814937,27,39,30,28.186329,0.25925925925925924,1,1,0.0,0.0,0.0,1.0,0.0,90.0,156.72402603460068,1.7037037037037037,1.4444444444444444,1.4444444444444444,1.6968495185185186,1.1111111111111112,1.0439381111111112
1,37.0,0.3958139052103493,-0.7121159254611894,270.0,2.0,1.2240562587976456,28,49,42,47.762377,29,36,40,41.33552,0.1724137931034483,1,1,0.0,0.0,0.0,1.0,0.0,135.0,220.57809684761799,1.75,1.2413793103448276,1.5,1.7057991785714286,1.3793103448275863,1.4253627586206898
0,77.0,0.3958139052103493,-0.48800391115397007,268.0,2.0,1.4364830553531647,29,52,43,49.025457,29,55,38,39.31439,0.3103448275862069,0,1,0.0,0.0,0.0,1.0,0.0,134.0,186.56676735675885,1.793103448275862,1.896551724137931,1.4827586206896552,1.690533,1.3103448275862069,1.3556686206896553
0,144.0,0.3958139052103493,-0.11261628718937769,245.0,2.0,1.2396063804626465,30,52,43,50.307727,30,29,49,51.649776,0.2,0,1,0.0,0.0,0.0,1.0,0.0,122.5,197.6433841108183,1.7333333333333334,0.9666666666666667,1.4333333333333333,1.6769242333333334,1.6333333333333333,1.7216592000000002
1,234.0,0.3958139052103493,0.3916357450018658,245.0,1.0,0.43294468522071833,31,55,45,51.189814,31,44,51,51.612737,0.2903225806451613,0,1,0.0,0.0,0.0,1.0,0.0,245.0,565.8921528857601,1.7741935483870968,1.4193548387096775,1.4516129032258065,1.651284322580645,1.6451612903225807,1.664927
0,324.0,0.3958139052103493,0.8958877771931093,247.0,0.0,0.1680156886577605,32,55,48,52.314324,32,33,49,57.200956,0.25,1,1,0.0,0.0,0.0,1.0,0.0,300.0,1470.1008100685558,1.71875,1.03125,1.5,1.634822625,1.53125,1.787529875
1,80.0,0.3958139052103493,-0.47119551008092864,270.0,2.0,1.1442534029483793,33,58,50,53.723284,33,54,27,34.894822,0.5151515151515151,0,1,0.0,0.0,0.0,1.0,0.0,135.0,235.9617190600398,1.7575757575757576,1.6363636363636365,1.5151515151515151,1.627978303030303,0.8181818181818182,1.0574188484848484
0,170.0,0.3958139052103493,0.03305652211031488,270.0,2.0,1.5619082450866697,0,0,0,0.0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,135.0,172.86546815368004,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.3958139052103493,-0.9194195386953673,189.0,3.0,2.1172550320625305,1,3,2,2.31711,1,0,1,1.04077,0.0,0,1,0.0,0.0,0.0,1.0,0.0,63.0,89.2665253537667,3.0,0.0,2.0,2.31711,1.0,1.04077
1,90.0,0.3958139052103493,-0.41516750650412376,189.0,1.0,1.1410173177719116,2,6,4,3.57507,2,6,1,0.9700200000000001,0.5,0,0,0.0,0.0,0.0,1.0,0.0,189.0,165.64165771739928,3.0,3.0,2.0,1.787535,0.5,0.48501000000000005
0,111.0,0.3958139052103493,-0.2975086989928336,120.0,1.0,0.6973151564598083,3,6,5,5.15069,3,0,7,8.62504,0.0,0,0,0.0,0.0,0.0,1.0,0.0,120.0,172.08861572610394,2.0,0.0,1.6666666666666667,1.7168966666666667,2.3333333333333335,2.8750133333333334
1,143.0,0.3958139052103493,-0.11821908754705816,143.0,0.0,0.3313935697078705,4,6,5,7.88245,4,5,7,6.932754,0.0,1,1,0.0,0.0,0.0,1.0,0.0,300.0,431.5110885406048,1.5,1.25,1.25,1.9706125,1.75,1.7331885
0,7.0,0.3958139052103493,-0.8801999361916039,143.0,1.0,1.1102773249149323,5,7,8,10.18458,5,6,10,8.849223,0.2,1,1,0.0,0.0,0.0,1.0,0.0,143.0,128.79664998198214,1.4,1.2,1.6,2.036916,2.0,1.7698446
1,12.0,0.3958139052103493,-0.8521859344032015,212.0,4.0,2.7616592943668365,6,10,11,13.75518,6,5,8,4.639583,0.3333333333333333,0,1,0.0,0.0,0.0,1.0,0.0,53.0,76.76544330882246,1.6666666666666667,0.8333333333333334,1.8333333333333333,2.2925299999999997,1.3333333333333333,0.7732638333333334
0,102.0,0.3958139052103493,-0.34793390221195797,270.0,4.0,2.7559414207935333,7,13,13,15.13272,7,19,4,4.8206713,0.42857142857142855,0,1,0.0,0.0,0.0,1.0,0.0,67.5,97.97015203692443,1.8571428571428572,2.7142857142857144,1.8571428571428572,2.161817142857143,0.5714285714285714,0.6886673285714285
0,192.0,0.3958139052103493,0.15631812997928551,270.0,3.0,2.0613473281264305,8,14,13,15.296489,8,14,4,6.829855,0.625,1,1,0.0,0.0,0.0,1.0,0.0,90.0,130.98229314193472,1.75,1.75,1.625,1.912061125,0.5,0.853731875
1,0.0,0.3958139052103493,-0.9194195386953673,270.0,1.0,1.4351076707243915,9,17,15,16.772859,9,14,14,11.833174,0.3333333333333333,1,1,0.0,0.0,0.0,1.0,0.0,270.0,188.13919367019588,1.8888888888888888,1.5555555555555556,1.6666666666666667,1.863651,1.5555555555555556,1.314797111111111
0,74.0,0.3958139052103493,-0.5048123122270115,270.0,2.0,1.5716928169131275,10,18,16,18.445269,10,16,9,12.209420999999999,0.3,0,1,0.0,0.0,0.0,1.0,0.0,135.0,171.78929438024133,1.8,1.6,1.6,1.8445269,0.9,1.2209420999999998
1,164.0,0.3958139052103493,-0.0005602800357680165,270.0,2.0,2.3886554241180415,11,19,18,20.640889,11,11,18,16.097899,0.2727272727272727,0,1,0.0,0.0,0.0,1.0,0.0,135.0,113.03430259292905,1.7272727272727273,1.0,1.6363636363636365,1.8764444545454546,1.6363636363636365,1.4634453636363638
0,254.0,0.3958139052103493,0.5036917521554755,270.0,1.0,1.3635131120681763,12,22,19,21.282405,12,7,32,29.33053,0.0,1,1,0.0,0.0,0.0,1.0,0.0,270.0,198.0178977453793,1.8333333333333333,0.5833333333333334,1.5833333333333333,1.7735337500000001,2.6666666666666665,2.4442108333333334
1,37.0,0.3958139052103493,-0.7121159254611894,270.0,2.0,2.4214425086975098,13,23,21,23.347255,13,16,23,28.613457,0.23076923076923078,1,1,0.0,0.0,0.0,1.0,0.0,135.0,111.50378298480958,1.7692307692307692,1.2307692307692308,1.6153846153846154,1.7959426923076924,1.7692307692307692,2.2010351538461537
0,22.0,0.3958139052103493,-0.7961579308263966,270.0,4.0,3.4846795797348022,14,26,24,26.357675,14,29,17,23.944518,0.21428571428571427,0,1,0.0,0.0,0.0,1.0,0.0,67.5,77.48201630077794,1.8571428571428572,2.0714285714285716,1.7142857142857142,1.8826910714285714,1.2142857142857142,1.7103227142857143
1,112.0,0.3958139052103493,-0.29190589863515315,270.0,4.0,3.9523292779922485,15,27,25,27.597805,15,14,24,22.682613,0.2,0,1,0.0,0.0,0.0,1.0,0.0,67.5,68.31414616779041,1.8,0.9333333333333333,1.6666666666666667,1.8398536666666667,1.6,1.5121742
0,202.0,0.3958139052103493,0.21234613355609036,270.0,2.0,2.432139039039612,16,28,26,28.731955,16,21,26,31.059139,0.25,0,1,0.0,0.0,0.0,1.0,0.0,135.0,111.01339013357392,1.75,1.3125,1.625,1.7957471875,1.625,1.9411961875
1,292.0,0.3958139052103493,0.7165981657473338,270.0,0.0,1.2277448177337646,17,29,26,30.250245,17,30,23,24.149353,0.17647058823529413,0,1,0.0,0.0,0.0,1.0,0.0,300.0,219.91540595412985,1.7058823529411764,1.7647058823529411,1.5294117647058822,1.7794261764705883,1.3529411764705883,1.4205501764705883
